Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
2134	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	1851.111000	1849.941339	15792.2	2	2	2	0.886594	0.886594	1	0.375627	0.375627	0.0659143	2	925.978027	926.479126	0.599778	0.599778
2135	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	1905.352600	1904.159554	12779.9	3	3	3	0.907504	0.907504	1	0.486928	0.486928	1.31116	3	635.726624	636.396851	0.652692	0.652692
2136	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	1956.928624	1955.699113	11715.7	2	2	2	0.879677	0.879677	1	0.307768	0.307768	0.654521	2	978.857361	979.357300	0.535316	0.535316
2137	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	1958.038468	1956.808958	12917.4	2	2	2	0.893517	0.893517	1	0.252815	0.252815	0.685341	2	979.411011	979.913513	0.603261	0.603261
2138	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2044.033754	2042.753671	15734.9	2	2	2	0.86938	0.86938	1	0.3727	0.3727	1.25333	2	1022.385193	1022.883850	0.456128	0.456128
2139	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2069.599454	2068.305611	16609	2	2	2	0.878981	0.878981	1	0.488127	0.488127	0.825298	2	1035.159180	1035.661987	0.529914	0.529914
2140	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2084.466455	2083.172611	24940.4	2	3	5	0.925981	0.878938	1	0.153642	0.329724	1.67904	2	1042.591064	1043.096558	0.694878	0.694878
2141	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2154.093349	2152.752102	15432.4	2	2	2	0.866681	0.866681	1	1.21508	1.21508	2.09568	2	1077.380859	1077.886475	0.426218	0.426218
2142	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2188.643928	2187.289298	6677.08	3	3	2	0.860893	0.860893	1	0.0258761	0.402775	0.376114	3	730.104004	730.437622	0.432358	0.432358
2143	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2194.431776	2193.065723	6150.01	4	4	2	0.853779	0.853779	1	0.0176253	0.459798	1.38874	4	549.272766	549.524902	0.351409	0.351409
2144	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2259.286689	2257.893774	15700	3	3	3	0.862669	0.862669	1	0.3247	0.3247	1.16048	3	753.639893	754.306335	0.423880	0.423880
2145	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2358.674063	2357.198882	16490.1	3	4	4	0.856823	0.659793	1	0.157268	0.508944	1.60209	4	590.558716	590.806824	0.298826	0.298826
2146	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2482.017458	2480.476199	20131.5	2	3	3	0.919357	0.489789	1	0.161243	0.2873	1.57265	2	1241.247681	1241.247681	0.532908	0.532908
2147	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2850.881262	2849.124854	16026.1	3	3	3	0.91937	0.91937	1	0.156411	0.252443	2.18189	3	950.717834	951.380493	0.660970	0.660970
2148	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2869.458348	2867.690470	13328.6	4	4	3	0.899555	0.899555	1	0.0861563	0.368437	0.878059	4	717.930237	718.429932	0.614535	0.614535
2149	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	2962.579421	2960.772674	13981.4	4	4	3	0.866542	0.866542	1	0.0381045	0.267919	1.78305	4	741.449768	741.952942	0.401178	0.401178
2150	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3362.557033	3360.498519	24276.8	3	4	4	0.876268	0.823065	1	0.212276	0.596409	2.1762	4	841.383667	841.632385	0.419562	0.419562
2151	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3446.249249	3444.139205	16157	5	5	4	0.860311	0.860311	1	0.30606	0.30606	1.79079	5	689.835205	690.437195	0.383492	0.383492
2152	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3769.085957	3766.788994	11520.3	6	6	3	0.914294	0.914294	1	0.0288673	1.03534	0.679027	6	628.972656	629.305969	0.683229	0.683229
2153	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3859.141676	3856.805779	17931.8	5	5	3	0.899983	0.899983	1	0.0556786	0.459028	1.36893	5	772.567749	772.971863	0.592186	0.592186
2154	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3968.776177	3966.342574	38353.3	4	5	5	0.888167	0.773045	1	0.341482	0.44644	2.33854	5	794.477112	794.875000	0.459390	0.459390
2155	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	3996.743326	3994.211855	18975.1	4	4	3	0.89575	0.89575	1	2.19329	2.19329	1.24103	4	999.809570	1000.311523	0.631822	0.631822
2156	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4048.196258	4045.636745	14503.1	5	6	4	0.857997	0.838682	1	0.0627753	0.282034	1.29102	6	675.446167	675.782654	0.374287	0.374287
2157	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4127.316732	4124.719457	18930.4	4	5	4	0.856928	0.747405	1	0.0575494	0.278725	0.753292	5	826.152588	826.954285	0.360183	0.360183
2158	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4350.931389	4348.206568	6769.04	7	7	3	0.883758	0.883758	1	0.0039808	0.274403	0.3922	7	622.323059	622.608887	0.551734	0.551734
2159	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4460.153423	4457.368816	20064.6	5	6	4	0.856045	0.564338	1	0.72129	0.56395	2.13032	5	892.884460	893.081299	0.267665	0.267665
2160	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4525.938194	4523.114496	6184.9	7	7	3	0.865895	0.865895	1	0.713889	0.713889	1.25686	7	647.309875	647.596924	0.448135	0.448135
2161	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4593.080304	4590.208832	5809.67	9	9	3	0.851608	0.851608	1	2.27954	2.27954	1.39249	9	511.252350	511.476898	0.398479	0.398479
2162	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4655.283667	4652.384902	25057.3	5	6	5	0.904085	0.522241	1	0.637192	0.26305	1.90161	5	932.086426	932.086426	0.478509	0.478509
2163	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4747.712819	4744.738952	25462.8	4	5	3	0.852773	0.759319	1	0.219798	0.251668	1.01463	5	950.354553	950.557007	0.343786	0.343786
2164	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	4859.600098	4856.562752	10825	8	9	4	0.908972	0.63309	1	0.46299	0.377371	1.08155	9	540.737610	541.070740	0.572087	0.572087
2165	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5058.629685	5055.477908	9889.13	8	8	4	0.864246	0.864246	1	0.506828	0.506828	1.42132	8	633.067444	633.570007	0.426222	0.426222
2166	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5122.233109	5119.041736	14422.7	6	6	3	0.859238	0.859238	1	0.103128	0.559789	1.1665	6	854.516602	854.848816	0.391521	0.391521
2167	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5212.827691	5209.596711	29883.4	7	7	4	0.920767	0.920767	1	0.0307319	1.05657	1.1052	7	745.377380	745.808655	0.695596	0.695596
2168	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5244.377304	5241.120502	21231.4	5	5	3	0.857089	0.857089	1	1.36991	1.36991	0.813858	5	1049.632324	1050.034546	0.437478	0.437478
2169	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5655.565712	5652.059838	30071.5	7	7	5	0.870976	0.870976	1	1.19112	1.19112	0.844761	7	808.588013	809.588135	0.505120	0.505120
2170	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	5958.278667	5954.594454	20646.5	8	9	4	0.869525	0.694042	1	0.0183071	0.289722	1.97412	8	745.581055	745.706787	0.344520	0.344520
2171	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	6666.441300	6662.341632	34103.6	6	7	5	0.924154	0.412415	1	0.281934	0.639771	2.1	6	1112.229492	1112.229492	0.505033	0.505033
2172	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	7226.534154	7222.026274	18523.7	10	10	5	0.892755	0.892755	1	0.304189	1.61034	1.65329	10	723.407654	723.912781	0.544956	0.544956
2173	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	2	67.482310	55	9111.979272	9106.352668	944303	6	10	44	0.992852	0.980509	1	219.594	172.726	0.921077	7	1302.060059	1303.489990	0.968878	1.000000
2174	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	13	67.482310	55	9127.999079	9122.358739	273712	6	8	20	0.950352	0.956048	1	71.1027	44.6895	1.04626	8	1141.430908	1142.931641	0.913269	1.000000
2175	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	66	67.482310	55	9154.014690	9148.360174	268791	6	9	22	0.942752	0.910649	1	39.7675	19.8061	1.21763	8	1144.676270	1145.802856	0.882386	0.999908
2176	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	nan	67.482310	55	9350.219395	9344.369188	91406.4	8	9	11	0.899468	0.771394	1	10.0679	8.33984	1.69706	8	1169.555054	1170.306885	0.643031	0.643031
2177	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3219	57	67.482310	55	9351.218169	9345.367962	84515.1	8	9	10	0.907383	0.762102	1	9.19309	7.96155	1.40485	8	1169.555054	1170.306885	0.682275	0.999867
2178	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	837.097397	836.616780	22017	2	2	2	0.890094	0.890094	1	0.0296067	0.594884	0.871617	2	419.315521	420.318634	0.560379	0.560379
2179	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1092.273584	1091.646033	5380.26	2	2	2	0.899253	0.899253	1	0.336283	0.336283	1.67358	2	546.829224	547.332275	0.591625	0.591625
2180	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1195.035577	1194.334956	14972.5	1	1	2	0.97342	0.97342	1	0.265643	0.265643	1.2249	1	1195.340942	1196.346191	0.881195	0.881195
2181	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1210.197626	1209.497005	5673.49	2	2	2	0.976266	0.976266	1	0.0408533	0.394616	0.755273	2	605.755432	606.257568	0.890007	0.890007
2182	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1317.105838	1316.330524	14739.2	1	1	2	0.970694	0.970694	1	0.263305	0.263305	1.34304	1	1317.339355	1318.338135	0.872630	0.872630
2183	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1345.500816	1344.631012	10035.7	2	2	2	0.957621	0.957621	1	0.40855	0.40855	0.54365	2	673.323059	673.823547	0.860123	0.860123
2184	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1545.918317	1544.916807	5335.62	3	3	2	0.93348	0.93348	1	0.0131333	1.44288	0.236465	3	515.979431	516.313843	0.774810	0.774810
2185	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1595.117582	1594.090278	14845.3	2	2	2	0.935572	0.935572	1	0.183403	0.261672	0.879233	2	798.051758	798.554321	0.777831	0.777831
2186	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1732.999352	1731.897080	11090.3	2	2	2	0.897471	0.897471	1	0.294489	0.294489	0.774134	2	866.956299	867.456116	0.620612	0.620612
2187	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1750.042032	1748.927974	4827.59	3	3	2	0.91578	0.91578	1	0.0191931	0.321281	1.41051	3	583.982544	584.318298	0.667326	0.667326
2188	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1806.945890	1805.803981	10693.5	3	3	3	0.911485	0.911485	1	0.0323121	0.384003	1.18033	3	602.941101	603.944702	0.656513	0.656513
2189	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1889.320066	1888.127021	7895.25	3	3	2	0.854378	0.854378	1	0.370085	0.370085	0.193568	3	630.382874	630.717224	0.426117	0.426117
2190	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1890.499282	1889.306237	8704.18	3	3	2	0.899657	0.899657	1	0.593303	0.593303	0.677155	3	630.776428	631.109680	0.644510	0.644510
2191	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1890.644063	1889.451018	23316.5	2	2	2	0.901866	0.901866	1	0.439836	0.439836	0.451625	2	945.732422	946.234436	0.660115	0.660115
2192	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1912.947038	1911.753993	12468.4	2	2	2	0.898338	0.898338	1	0.354572	0.354572	0.382595	2	956.884583	957.385010	0.643534	0.643534
2193	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1954.752879	1953.523368	5864.42	3	3	2	0.890441	0.890441	1	0.318483	0.318483	0.327456	3	652.181885	652.515625	0.605771	0.605771
2194	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1967.032440	1965.791311	11941.1	3	3	3	0.909974	0.909974	1	0.275776	0.275776	1.70411	3	656.271545	656.940125	0.641531	0.641531
2195	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	1996.593395	1995.338417	19010.7	2	2	3	0.962464	0.962464	1	0.515088	0.515088	1.50695	2	998.674683	999.678101	0.852618	0.852618
2196	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2012.456378	2011.201400	11676	3	3	3	0.967732	0.967732	1	0.453791	0.453791	0.908414	3	671.407288	672.077209	0.877415	0.877415
2197	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2030.476762	2029.208241	19151	3	3	4	0.949909	0.949909	1	0.0443411	0.697234	1.28336	3	677.408264	678.412720	0.806147	0.806147
2198	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2214.525377	2213.145768	8182.08	3	3	2	0.850591	0.850591	1	0.389089	0.389089	0.660831	3	738.722046	739.057129	0.386865	0.386865
2199	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2216.306043	2214.926434	4309.25	4	4	2	0.857231	0.857231	1	0.00993567	0.391722	1.59504	4	554.739868	554.988647	0.359762	0.359762
2200	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2294.029654	2292.589368	32642.2	2	2	3	0.963994	0.963994	1	0.308495	0.308495	1.31139	2	1147.301758	1148.301880	0.857636	0.857636
2201	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2338.045422	2336.593235	15750.6	3	3	3	0.955722	0.955722	1	0.131565	0.356228	1.61663	3	779.872864	780.538147	0.821219	0.821219
2202	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2339.562361	2338.087180	34107.2	2	2	4	0.89637	0.89637	1	1.76497	1.76497	1.30277	2	1170.053101	1172.052124	0.625907	0.625907
2203	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2367.810347	2366.320874	12352.5	3	3	3	0.943173	0.943173	1	0.276688	0.305243	2.24035	3	789.778015	790.451233	0.765108	0.765108
2204	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2656.577293	2654.935906	10562.3	4	4	3	0.940169	0.940169	1	0.02079	0.455344	2.14179	4	664.743347	665.241272	0.744291	0.744291
2205	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	2811.822229	2810.093288	10784.5	4	4	3	0.87976	0.87976	1	0.54184	0.54184	1.30079	4	703.531006	704.030884	0.513911	0.513911
2206	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3282.986441	3280.967810	18013.4	4	4	3	0.890009	0.890009	1	3.54219	3.54219	0.891694	4	821.250549	821.750122	0.634022	0.634022
2207	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3468.720044	3466.589264	8725.46	6	6	3	0.878993	0.878993	1	0.545208	0.545208	0.843204	6	578.940063	579.272705	0.530922	0.530922
2208	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3511.758464	3509.611580	15081.8	5	5	3	0.89363	0.89363	1	0.283783	0.283783	1.0704	5	703.129211	703.531006	0.587932	0.587932
2209	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3793.223055	3790.912218	20223.5	4	6	5	0.898147	0.724701	1	0.0526504	0.260632	0.74566	6	632.992859	633.160706	0.549356	0.549356
2210	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3842.670302	3840.334405	17803.5	4	4	3	0.860217	0.860217	1	0.633548	0.633548	0.571301	4	961.340759	961.842468	0.447440	0.447440
2211	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3890.577398	3888.214224	25442.9	4	4	3	0.863445	0.863445	1	0.30981	0.503112	2.08956	4	973.312744	973.809021	0.383785	0.383785
2212	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	3996.205142	3993.673671	31338.5	3	5	6	0.929874	0.752632	0.827089	0.549646	2.87503	1.99644	3	1332.902466	1333.231079	0.656439	0.656439
2213	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	4189.495213	4186.861048	21399.2	6	7	7	0.918164	0.767232	1	0.0533528	0.457187	1.78045	7	599.130127	599.701965	0.611263	0.611263
2214	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	4248.945897	4246.272180	15848.5	6	7	5	0.866568	0.752196	1	0.0161181	0.605943	1.99565	7	607.904785	608.617798	0.346447	0.346447
2215	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	4529.830559	4527.006862	10248.3	7	7	3	0.871539	0.871539	1	0.0115242	0.361951	0.470888	7	647.865723	648.151672	0.483249	0.483249
2216	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	4623.077456	4620.190200	30238.6	5	5	4	0.886766	0.886766	1	0.378282	1.19184	2.81901	5	925.249023	926.045105	0.467132	0.467132
2217	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	4761.965848	4758.991980	21163.4	4	5	4	0.915871	0.548205	1	0.111268	0.39564	1.03084	4	1191.255981	1191.255981	0.558034	0.558034
2218	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5144.696066	5141.490538	17718.6	7	7	4	0.866467	0.866467	1	0.983742	0.983742	1.47191	7	735.791443	736.222473	0.448153	0.448153
2219	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5358.485135	5355.168319	19244	7	7	4	0.89737	0.89737	1	0.0970324	0.581377	2.70784	7	766.171692	766.606262	0.519107	0.519107
2220	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5509.014845	5505.610747	22907.7	5	6	3	0.851547	0.492092	1	0.131179	0.762594	1.11432	5	1102.528809	1102.528809	0.242926	0.242926
2221	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5599.547262	5596.092605	16866.6	8	9	4	0.875572	0.676064	1	0.0274229	0.581015	1.28695	9	623.129150	623.239624	0.391935	0.391935
2222	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5618.537147	5615.043180	14958	7	7	3	0.856224	0.856224	1	0.0646458	0.725005	1.97487	7	803.440308	803.730347	0.338575	0.338575
2223	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	5874.786915	5871.151667	17572.1	7	8	4	0.890917	0.702736	1	0.235436	1.12481	1.44208	8	735.152466	735.529846	0.474669	0.474669
2224	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	nan	67.546615	52	7337.428624	7332.858976	44828.2	9	10	7	0.891768	0.55502	1	0.612083	1.01884	2.12636	9	816.217346	816.546692	0.411352	0.411352
2225	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	2	67.546615	52	9111.978884	9106.352281	520310	6	8	24	0.985909	0.981505	1	362.226	228.838	0.657452	8	1139.301758	1140.929932	0.969610	1.000000
2226	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	69	67.546615	52	9127.006055	9121.365715	55529.9	7	7	5	0.909373	0.909373	1	12.2061	12.2061	1.72158	7	1304.493652	1305.062134	0.732140	0.989674
2227	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	13	67.546615	52	9127.997562	9122.357222	194676	7	8	14	0.943503	0.830524	1	28.2181	4.96887	1.16796	7	1304.634521	1305.914673	0.872746	1.000000
2228	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	66	67.546615	52	9154.007668	9148.353151	223614	6	8	15	0.979671	0.950241	1	107.182	81.1958	0.888202	7	1308.202271	1309.061035	0.953020	0.999908
2229	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3222	75	67.546615	52	11306.403484	11299.390765	109458	15	19	23	0.915864	0.846744	0.715229	4.02685	7.72781	1.32667	19	595.922607	596.291565	0.708281	0.897490
2230	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	410.459493	410.230886	3948.05	1	1	2	0.910203	0.910203	1	0.702748	0.702748	0.815126	1	411.237885	412.240906	0.690863	0.690863
2231	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	468.587564	468.321815	5627.02	1	1	2	0.974673	0.974673	1	0.471492	0.471492	1.03886	1	469.328766	470.332123	0.890183	0.890183
2232	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	837.097586	836.616970	23425	2	2	2	0.902376	0.902376	1	0.0615622	0.913247	1.27112	2	419.315552	420.319000	0.604002	0.604002
2233	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	881.088711	880.581010	13890.6	2	2	2	0.87688	0.87688	1	0.0290148	3.47631	1.208	2	441.297546	442.300995	0.456178	0.456178
2234	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1172.861233	1172.174508	16720.1	1	1	2	0.957499	0.957499	1	0.396141	0.396141	1.04006	1	1173.180664	1174.185425	0.848263	0.848263
2235	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1208.642458	1207.941837	13823.9	1	1	2	0.977079	0.977079	1	0.700639	0.700639	0.706513	1	1208.948364	1209.952393	0.903036	0.903036
2236	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1599.971959	1598.944656	4994.85	3	3	2	0.935286	0.935286	1	0.00856761	1.05773	0.971232	3	533.988342	534.323486	0.759656	0.759656
2237	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1811.653275	1810.511367	14257.3	2	2	2	0.909424	0.909424	1	0.351772	0.351772	0.673277	2	906.263489	906.763489	0.683601	0.683601
2238	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1905.348893	1904.155847	11799.5	3	3	3	0.978423	0.978423	1	0.332272	0.332272	1.82334	3	635.724487	636.395081	0.881738	0.881738
2239	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3225	nan	67.610990	57	1960.400042	1959.170532	7864.06	4	4	3	0.859265	0.859265	1	1.32734	1.32734	1.07556	4	490.799835	492.302490	0.436100	0.436100
