Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	PrecursorScanNum	PrecursorFeatureIndex	PrecursorMz	PrecursorIntensity	PrecursorCharge	PrecursorSNR	PrecursorMonoisotopicMass	PrecursorQscore	PrecursorQscore2D	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
50	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2290.305527	2288.865241	734.679	1	1	7	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.879317	0.879317	1	0.344414	0.344414	0.490495	1	2289.864241	2291.879858	0.542196	0.542196
51	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2293.502974	2292.062688	91.8927	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.965774	0.965774	1	6.22909	6.22909	0.303237	1	2293.062324	2295.081275	0.912093	0.912093
52	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2367.603710	2366.114237	167.085	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.977592	0.977592	1	7.92206	7.92206	0.287929	1	2367.114317	2370.134406	0.932803	0.932803
53	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2454.678240	2453.148806	93.292	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.952734	0.952734	1	3.72989	3.72989	0.405245	1	2454.150143	2456.169118	0.877239	0.877239
54	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2515.919600	2514.350340	461.486	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.897975	0.897975	1	0.807928	0.807928	0.314769	1	2515.351060	2517.369480	0.656966	0.656966
55	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2579.833257	2578.231441	208.125	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.944138	0.944138	1	6.549	6.549	0.0983572	1	2579.231520	2581.251361	0.873227	0.873227
56	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2579.838861	2578.237045	209.514	1	2	13	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.935595	0.652914	1	3.13962	3.1197	0.766525	2	1290.622541	1290.630786	0.748301	0.748301
57	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2607.841228	2606.223305	204.38	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.985776	0.985776	1	4.86964	4.86964	0.328951	1	2607.221562	2610.246362	0.937998	0.937998
58	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2692.984689	2691.315569	163.831	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.984779	0.984779	1	8.39013	8.39013	0.513791	1	2692.315734	2695.340563	0.939915	0.939915
59	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2692.991508	2691.322388	145.755	1	2	14	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.926509	0.935548	1	3.87048	2.34007	0.989268	1	2692.324014	2695.340563	0.794986	0.794986
60	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2720.991726	2719.310924	347.823	1	2	22	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.985562	0.93906	1	5.11448	5.91531	0.305789	2	1360.659577	1361.668643	0.933683	0.933683
61	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2739.013535	2737.332733	106.841	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.932569	0.932569	1	9.78266	9.78266	0.188283	1	2738.330903	2740.353454	0.850283	0.850283
62	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2739.026368	2737.345566	64.5525	1	1	7	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.920202	0.920202	1	2.32836	2.32836	0.530163	1	2738.347890	2740.361957	0.767253	0.767253
63	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2764.049139	2762.352371	187.224	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.984012	0.984012	1	3.73075	3.73075	0.510225	1	2763.352807	2766.377430	0.931224	0.931224
